anio,eleccion,provinciaId,provincia,departamentoId,departamento,partidoId,partido,votos
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,37,MODIN,0
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,37,MODIN,0
2007,PRESIDENTE,8,Entre Ríos,14,Federal,37,MODIN,0
2007,PRESIDENTE,8,Entre Ríos,15,Colón,37,MODIN,0
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,37,MODIN,0
2007,PRESIDENTE,8,Entre Ríos,17,Federación,37,MODIN,0
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,37,MODIN,0
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,38,MOV. SOC. DE LOS TRABAJADORES,1328
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,38,MOV. SOC. DE LOS TRABAJADORES,132
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,38,MOV. SOC. DE LOS TRABAJADORES,95
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,38,MOV. SOC. DE LOS TRABAJADORES,95
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,38,MOV. SOC. DE LOS TRABAJADORES,168
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,38,MOV. SOC. DE LOS TRABAJADORES,160
2007,PRESIDENTE,8,Entre Ríos,8,Tala,38,MOV. SOC. DE LOS TRABAJADORES,56
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,38,MOV. SOC. DE LOS TRABAJADORES,337
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,38,MOV. SOC. DE LOS TRABAJADORES,738
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,38,MOV. SOC. DE LOS TRABAJADORES,37
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,38,MOV. SOC. DE LOS TRABAJADORES,147
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,38,MOV. SOC. DE LOS TRABAJADORES,451
2007,PRESIDENTE,8,Entre Ríos,14,Federal,38,MOV. SOC. DE LOS TRABAJADORES,45
2007,PRESIDENTE,8,Entre Ríos,15,Colón,38,MOV. SOC. DE LOS TRABAJADORES,210
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,38,MOV. SOC. DE LOS TRABAJADORES,30
2007,PRESIDENTE,8,Entre Ríos,17,Federación,38,MOV. SOC. DE LOS TRABAJADORES,141
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,38,MOV. SOC. DE LOS TRABAJADORES,33
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,48,RECREAR P/ EL CRECIMIENTO,2768
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,48,RECREAR P/ EL CRECIMIENTO,322
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,48,RECREAR P/ EL CRECIMIENTO,359
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,48,RECREAR P/ EL CRECIMIENTO,276
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,48,RECREAR P/ EL CRECIMIENTO,379
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,48,RECREAR P/ EL CRECIMIENTO,405
2007,PRESIDENTE,8,Entre Ríos,8,Tala,48,RECREAR P/ EL CRECIMIENTO,198
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,48,RECREAR P/ EL CRECIMIENTO,994
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,48,RECREAR P/ EL CRECIMIENTO,1632
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,48,RECREAR P/ EL CRECIMIENTO,94
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,48,RECREAR P/ EL CRECIMIENTO,436
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,48,RECREAR P/ EL CRECIMIENTO,1393
2007,PRESIDENTE,8,Entre Ríos,14,Federal,48,RECREAR P/ EL CRECIMIENTO,65
2007,PRESIDENTE,8,Entre Ríos,15,Colón,48,RECREAR P/ EL CRECIMIENTO,543
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,48,RECREAR P/ EL CRECIMIENTO,53
2007,PRESIDENTE,8,Entre Ríos,17,Federación,48,RECREAR P/ EL CRECIMIENTO,519
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,48,RECREAR P/ EL CRECIMIENTO,103
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,51,POP. DE LA RECONSTRUCCION,2337
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,51,POP. DE LA RECONSTRUCCION,323
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,51,POP. DE LA RECONSTRUCCION,172
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,51,POP. DE LA RECONSTRUCCION,142
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,51,POP. DE LA RECONSTRUCCION,127
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,51,POP. DE LA RECONSTRUCCION,212
2007,PRESIDENTE,8,Entre Ríos,8,Tala,51,POP. DE LA RECONSTRUCCION,108
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,51,POP. DE LA RECONSTRUCCION,426
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,51,POP. DE LA RECONSTRUCCION,476
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,51,POP. DE LA RECONSTRUCCION,54
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,51,POP. DE LA RECONSTRUCCION,236
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,51,POP. DE LA RECONSTRUCCION,840
2007,PRESIDENTE,8,Entre Ríos,14,Federal,51,POP. DE LA RECONSTRUCCION,83
2007,PRESIDENTE,8,Entre Ríos,15,Colón,51,POP. DE LA RECONSTRUCCION,193
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,51,POP. DE LA RECONSTRUCCION,100
2007,PRESIDENTE,8,Entre Ríos,17,Federación,51,POP. DE LA RECONSTRUCCION,211
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,51,POP. DE LA RECONSTRUCCION,56
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,8,Tala,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,14,Federal,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,15,Colón,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,17,Federación,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,53,CONF. LEALTAD POP.,0
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,56,EL MOV. DE LAS PROV. UNIDAS,825
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,56,EL MOV. DE LAS PROV. UNIDAS,143
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,56,EL MOV. DE LAS PROV. UNIDAS,78
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,56,EL MOV. DE LAS PROV. UNIDAS,42
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,56,EL MOV. DE LAS PROV. UNIDAS,50
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,56,EL MOV. DE LAS PROV. UNIDAS,159
2007,PRESIDENTE,8,Entre Ríos,8,Tala,56,EL MOV. DE LAS PROV. UNIDAS,54
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,56,EL MOV. DE LAS PROV. UNIDAS,222
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,56,EL MOV. DE LAS PROV. UNIDAS,183
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,56,EL MOV. DE LAS PROV. UNIDAS,35
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,56,EL MOV. DE LAS PROV. UNIDAS,104
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,56,EL MOV. DE LAS PROV. UNIDAS,222
2007,PRESIDENTE,8,Entre Ríos,14,Federal,56,EL MOV. DE LAS PROV. UNIDAS,28
2007,PRESIDENTE,8,Entre Ríos,15,Colón,56,EL MOV. DE LAS PROV. UNIDAS,117
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,56,EL MOV. DE LAS PROV. UNIDAS,48
2007,PRESIDENTE,8,Entre Ríos,17,Federación,56,EL MOV. DE LAS PROV. UNIDAS,146
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,56,EL MOV. DE LAS PROV. UNIDAS,45
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,57,MOV. ACCION VECINAL,650
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,57,MOV. ACCION VECINAL,134
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,57,MOV. ACCION VECINAL,99
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,57,MOV. ACCION VECINAL,92
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,57,MOV. ACCION VECINAL,64
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,57,MOV. ACCION VECINAL,88
2007,PRESIDENTE,8,Entre Ríos,8,Tala,57,MOV. ACCION VECINAL,34
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,57,MOV. ACCION VECINAL,202
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,57,MOV. ACCION VECINAL,237
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,57,MOV. ACCION VECINAL,38
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,57,MOV. ACCION VECINAL,159
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,57,MOV. ACCION VECINAL,260
2007,PRESIDENTE,8,Entre Ríos,14,Federal,57,MOV. ACCION VECINAL,35
2007,PRESIDENTE,8,Entre Ríos,15,Colón,57,MOV. ACCION VECINAL,127
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,57,MOV. ACCION VECINAL,32
2007,PRESIDENTE,8,Entre Ríos,17,Federación,57,MOV. ACCION VECINAL,197
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,57,MOV. ACCION VECINAL,28
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,59,CONFED. COALICION CIVICA,43699
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,59,CONFED. COALICION CIVICA,4595
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,59,CONFED. COALICION CIVICA,4275
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,59,CONFED. COALICION CIVICA,3313
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,59,CONFED. COALICION CIVICA,3715
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,59,CONFED. COALICION CIVICA,5631
2007,PRESIDENTE,8,Entre Ríos,8,Tala,59,CONFED. COALICION CIVICA,2162
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,59,CONFED. COALICION CIVICA,12466
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,59,CONFED. COALICION CIVICA,10695
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,59,CONFED. COALICION CIVICA,750
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,59,CONFED. COALICION CIVICA,3700
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,59,CONFED. COALICION CIVICA,16479
2007,PRESIDENTE,8,Entre Ríos,14,Federal,59,CONFED. COALICION CIVICA,1102
2007,PRESIDENTE,8,Entre Ríos,15,Colón,59,CONFED. COALICION CIVICA,6479
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,59,CONFED. COALICION CIVICA,748
2007,PRESIDENTE,8,Entre Ríos,17,Federación,59,CONFED. COALICION CIVICA,6511
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,59,CONFED. COALICION CIVICA,1353
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,8,Tala,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,14,Federal,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,15,Colón,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,17,Federación,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,60,MOV. IND. DE JUB. Y DESOC.,0
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,131,CONCERTACION - UNA,31316
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,131,CONCERTACION - UNA,6071
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,131,CONCERTACION - UNA,6144
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,131,CONCERTACION - UNA,3856
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,131,CONCERTACION - UNA,5115
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,131,CONCERTACION - UNA,3988
2007,PRESIDENTE,8,Entre Ríos,8,Tala,131,CONCERTACION - UNA,3031
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,131,CONCERTACION - UNA,7715
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,131,CONCERTACION - UNA,10879
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,131,CONCERTACION - UNA,1110
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,131,CONCERTACION - UNA,4962
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,131,CONCERTACION - UNA,8122
2007,PRESIDENTE,8,Entre Ríos,14,Federal,131,CONCERTACION - UNA,4651
2007,PRESIDENTE,8,Entre Ríos,15,Colón,131,CONCERTACION - UNA,5917
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,131,CONCERTACION - UNA,1454
2007,PRESIDENTE,8,Entre Ríos,17,Federación,131,CONCERTACION - UNA,7460
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,131,CONCERTACION - UNA,1797
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,132,AL. FTE. AMPLIO,1185
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,132,AL. FTE. AMPLIO,193
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,132,AL. FTE. AMPLIO,148
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,132,AL. FTE. AMPLIO,173
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,132,AL. FTE. AMPLIO,116
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,132,AL. FTE. AMPLIO,255
2007,PRESIDENTE,8,Entre Ríos,8,Tala,132,AL. FTE. AMPLIO,88
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,132,AL. FTE. AMPLIO,438
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,132,AL. FTE. AMPLIO,379
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,132,AL. FTE. AMPLIO,57
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,132,AL. FTE. AMPLIO,181
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,132,AL. FTE. AMPLIO,701
2007,PRESIDENTE,8,Entre Ríos,14,Federal,132,AL. FTE. AMPLIO,55
2007,PRESIDENTE,8,Entre Ríos,15,Colón,132,AL. FTE. AMPLIO,183
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,132,AL. FTE. AMPLIO,39
2007,PRESIDENTE,8,Entre Ríos,17,Federación,132,AL. FTE. AMPLIO,209
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,132,AL. FTE. AMPLIO,73
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,133,FTE. JU. LI.,18609
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,133,FTE. JU. LI.,3176
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,133,FTE. JU. LI.,2927
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,133,FTE. JU. LI.,4095
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,133,FTE. JU. LI.,1975
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,133,FTE. JU. LI.,3294
2007,PRESIDENTE,8,Entre Ríos,8,Tala,133,FTE. JU. LI.,1887
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,133,FTE. JU. LI.,5074
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,133,FTE. JU. LI.,10678
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,133,FTE. JU. LI.,729
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,133,FTE. JU. LI.,2304
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,133,FTE. JU. LI.,5562
2007,PRESIDENTE,8,Entre Ríos,14,Federal,133,FTE. JU. LI.,785
2007,PRESIDENTE,8,Entre Ríos,15,Colón,133,FTE. JU. LI.,2819
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,133,FTE. JU. LI.,566
2007,PRESIDENTE,8,Entre Ríos,17,Federación,133,FTE. JU. LI.,2235
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,133,FTE. JU. LI.,795
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,78653
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,17515
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,10424
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,7157
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,10319
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,12669
2007,PRESIDENTE,8,Entre Ríos,8,Tala,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,7024
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,24541
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,22911
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,3314
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,11050
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,43657
2007,PRESIDENTE,8,Entre Ríos,14,Federal,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,5901
2007,PRESIDENTE,8,Entre Ríos,15,Colón,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,15326
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,3941
2007,PRESIDENTE,8,Entre Ríos,17,Federación,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,15006
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,134,AL. FTE P/ LA VICTORIA - AL. FTE. JUST. P/ LA VICT.,4981
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,508
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,148
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,84
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,68
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,81
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,97
2007,PRESIDENTE,8,Entre Ríos,8,Tala,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,50
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,199
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,218
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,43
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,101
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,262
2007,PRESIDENTE,8,Entre Ríos,14,Federal,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,24
2007,PRESIDENTE,8,Entre Ríos,15,Colón,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,147
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,38
2007,PRESIDENTE,8,Entre Ríos,17,Federación,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,138
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,135,AL. FTE. PTS - MAS IZQ. SOCIALISTA,48
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,990,VOTOS POSITIVOS,185284
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,990,VOTOS POSITIVOS,33170
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,990,VOTOS POSITIVOS,25103
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,990,VOTOS POSITIVOS,19598
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,990,VOTOS POSITIVOS,22384
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,990,VOTOS POSITIVOS,27548
2007,PRESIDENTE,8,Entre Ríos,8,Tala,990,VOTOS POSITIVOS,14857
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,990,VOTOS POSITIVOS,53483
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,990,VOTOS POSITIVOS,60467
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,990,VOTOS POSITIVOS,6398
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,990,VOTOS POSITIVOS,23734
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,990,VOTOS POSITIVOS,79235
2007,PRESIDENTE,8,Entre Ríos,14,Federal,990,VOTOS POSITIVOS,12935
2007,PRESIDENTE,8,Entre Ríos,15,Colón,990,VOTOS POSITIVOS,32616
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,990,VOTOS POSITIVOS,7151
2007,PRESIDENTE,8,Entre Ríos,17,Federación,990,VOTOS POSITIVOS,33299
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,990,VOTOS POSITIVOS,9442
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,991,VOTOS EN BLANCO,4243
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,991,VOTOS EN BLANCO,796
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,991,VOTOS EN BLANCO,692
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,991,VOTOS EN BLANCO,541
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,991,VOTOS EN BLANCO,747
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,991,VOTOS EN BLANCO,626
2007,PRESIDENTE,8,Entre Ríos,8,Tala,991,VOTOS EN BLANCO,370
2007,PRESIDENTE,8,Entre Ríos,9,Uruguay,991,VOTOS EN BLANCO,1288
2007,PRESIDENTE,8,Entre Ríos,10,Gualeguaychú,991,VOTOS EN BLANCO,1365
2007,PRESIDENTE,8,Entre Ríos,11,Islas del Ibicuy,991,VOTOS EN BLANCO,193
2007,PRESIDENTE,8,Entre Ríos,12,Villaguay,991,VOTOS EN BLANCO,673
2007,PRESIDENTE,8,Entre Ríos,13,Concordia,991,VOTOS EN BLANCO,1533
2007,PRESIDENTE,8,Entre Ríos,14,Federal,991,VOTOS EN BLANCO,296
2007,PRESIDENTE,8,Entre Ríos,15,Colón,991,VOTOS EN BLANCO,753
2007,PRESIDENTE,8,Entre Ríos,16,Feliciano,991,VOTOS EN BLANCO,220
2007,PRESIDENTE,8,Entre Ríos,17,Federación,991,VOTOS EN BLANCO,799
2007,PRESIDENTE,8,Entre Ríos,18,San Salvador,991,VOTOS EN BLANCO,415
2007,PRESIDENTE,8,Entre Ríos,1,Paraná,992,VOTOS NULOS,3285
2007,PRESIDENTE,8,Entre Ríos,3,La Paz,992,VOTOS NULOS,585
2007,PRESIDENTE,8,Entre Ríos,4,Diamante,992,VOTOS NULOS,368
2007,PRESIDENTE,8,Entre Ríos,5,Victoria,992,VOTOS NULOS,310
2007,PRESIDENTE,8,Entre Ríos,6,Nogoyá,992,VOTOS NULOS,152
2007,PRESIDENTE,8,Entre Ríos,7,Gualeguay,992,VOTOS NULOS,477
